replicate,diagnosed_weakness,target_metric,pre_score,post_score,improvement,standardized_improvement,general_improvement,confidence,mixed
213,surface_management,surface_smoothness,-18.221272349936143,-20.22454551621218,-2.0032731662760384,-0.6615154861034056,-2.166666666666668,high,False
214,surface_management,surface_smoothness,-17.054070237978284,-19.423687708560898,-2.3696174705826145,-0.7824887186232014,0.33333333333333215,high,False
215,surface_management,surface_smoothness,-20.112631639772907,-18.3986195487864,1.7140120909865075,0.5659964704982313,1.1666666666666679,high,False
216,hole_management,hole_avoidance,-37.11901612648739,-32.90031665864999,4.218699467837396,0.9228246223407502,0.16666666666666785,moderate,False
217,height_management,stack_height_management,-13.717936507936509,-13.048700466200465,0.6692360417360437,0.815006740671417,-2.333333333333332,low/mixed,True
218,height_management,stack_height_management,-14.242447516641064,-12.910427109440267,1.3320204072007975,1.6221565230772705,-3.5,moderate,False
219,surface_management,surface_smoothness,-17.82413183590603,-18.61833419879397,-0.7942023628879404,-0.26225937180945375,1.3333333333333321,high,False
220,surface_management,surface_smoothness,-19.502005706909305,-17.057691716885266,2.444313990024039,0.8071548027101668,-2.3333333333333357,high,False
221,surface_management,surface_smoothness,-19.134539181365767,-17.486812440844698,1.647726740521069,0.5441079000462088,0.8333333333333321,low/mixed,True
222,height_management,stack_height_management,-13.49102875917392,-12.380069786535303,1.1109589726386169,1.3529442451442018,0.0,moderate,False
223,surface_management,surface_smoothness,-22.056783154121863,-19.3455016996996,2.711281454422263,0.8953120819860028,0.0,low/mixed,True
224,surface_management,surface_smoothness,-18.930505610290094,-20.52973665870171,-1.5992310484116175,-0.5280937828105945,2.833333333333332,low/mixed,True
225,height_management,stack_height_management,-13.437426400759733,-13.433353814644137,0.004072586115595911,0.004959662853132206,2.8333333333333357,moderate,False
226,surface_management,surface_smoothness,-19.40361737028404,-18.13354206481924,1.2700753054648004,0.41940085717032366,-0.5,moderate,False
227,hole_management,hole_avoidance,-33.97082848524025,-38.66806290253918,-4.6972344172989295,-1.0275023405286414,-1.3333333333333321,low/mixed,True
228,surface_management,surface_smoothness,-19.816880341880342,-17.947708527855585,1.8691718140247566,0.6172328976301934,1.8333333333333321,high,False
229,hole_management,hole_avoidance,-37.72233715393386,-37.574947195205816,0.1473899587280414,0.03224099844916141,2.0,high,False
230,hole_management,hole_avoidance,-38.75449127288208,-34.71174851432916,4.042742758552919,0.8843347547804503,2.666666666666668,high,False
231,surface_management,surface_smoothness,-19.771504884004884,-22.014159544159543,-2.2426546601546598,-0.7405634002636332,-1.3333333333333357,low/mixed,True
232,height_management,stack_height_management,-12.667077506220435,-13.867756869772998,-1.2006793635525632,-1.4622072238398134,1.8333333333333321,low/mixed,True
233,height_management,stack_height_management,-13.50183697321846,-13.187049336303723,0.3147876369147369,0.3833536001737422,-2.333333333333332,low/mixed,True
234,height_management,stack_height_management,-13.450745414756353,-13.043749235348749,0.4069961794076047,0.4956466910901076,-0.5,low/mixed,True
235,hole_management,hole_avoidance,-37.966462703962705,-36.29009755571725,1.676365148245452,0.3666985635333319,2.3333333333333357,high,False
236,hole_management,hole_avoidance,-39.162948717948716,-40.489598264054784,-1.3266495461060686,-0.29019959248043975,0.5,low/mixed,True
237,hole_management,hole_avoidance,-36.55599854275142,-36.47247023809524,0.083528304656177,0.01827150210313836,0.33333333333333215,moderate,False
238,height_management,stack_height_management,-13.197355737250305,-13.325748389541493,-0.12839265229118801,-0.1563586993888646,0.0,low/mixed,True
239,surface_management,surface_smoothness,-18.120374112902848,-20.374235104669886,-2.253860991767038,-0.7442639249992482,-1.6666666666666679,low/mixed,True
240,surface_management,surface_smoothness,-21.059358465608465,-17.57940922012112,3.4799492454873437,1.1491394960494035,0.6666666666666679,high,False
241,height_management,stack_height_management,-13.835498769580116,-13.14374312705792,0.691755642522196,0.8424314836519847,1.3333333333333357,high,False
242,height_management,stack_height_management,-12.854912834079501,-13.505546737213404,-0.6506339031339028,-0.7923527480497398,0.8333333333333321,low/mixed,True
243,hole_management,hole_avoidance,-40.83253598071971,-36.12649683136282,4.70603914935689,1.029428342510566,2.333333333333332,high,False
244,height_management,stack_height_management,-13.554891256040682,-13.907185276409415,-0.35229402036873303,-0.4290294954138109,0.6666666666666679,moderate,False
245,hole_management,hole_avoidance,-35.09857503607503,-39.96812341234755,-4.869548376272519,-1.065195370175846,-1.3333333333333321,high,False
246,hole_management,hole_avoidance,-36.609561702665154,-35.81122877520727,0.798332927457885,0.17463232161952716,-3.833333333333332,high,False
247,surface_management,surface_smoothness,-18.356456761629175,-20.400064935064936,-2.0436081734357607,-0.6748348038666684,-2.0,high,False
248,hole_management,hole_avoidance,-41.11915841021288,-42.44763555722139,-1.3284771470085062,-0.290599373295698,-0.33333333333333215,low/mixed,True
249,hole_management,hole_avoidance,-35.815376347235414,-40.05865782767957,-4.243281480444153,-0.9282018450306222,-2.5,low/mixed,True
250,height_management,stack_height_management,-14.034738925914306,-13.264594465669735,0.7701444602445715,0.9378946847540515,-2.0,moderate,False
251,height_management,stack_height_management,-14.119076371657016,-13.35089980262394,0.7681765690330753,0.9354981542293103,2.1666666666666643,high,False
252,surface_management,surface_smoothness,-19.095317876567876,-17.038515595352987,2.056802281214889,0.6791917267108133,-0.8333333333333357,high,False
253,hole_management,hole_avoidance,-38.617864031490285,-35.96356188112654,2.6543021503637476,0.5806186001543538,-0.8333333333333321,moderate,False
254,height_management,stack_height_management,-13.346813699525045,-13.760941724904743,-0.4141280253796982,-0.5043319712875226,-1.6666666666666679,high,False
255,hole_management,hole_avoidance,-38.44272511872133,-35.64222013618565,2.800504982535678,0.612599919139698,-1.0,moderate,False
256,surface_management,surface_smoothness,-19.316584564860428,-18.21960995794329,1.0969746069171364,0.3622400092778409,0.0,low/mixed,True
257,surface_management,surface_smoothness,-19.181471306471305,-18.984659183940792,0.19681212253051328,0.0649907706540285,0.0,moderate,False
258,height_management,stack_height_management,-13.178424199257533,-13.450677681992337,-0.2722534827348042,-0.3315548024349392,0.0,high,False
259,height_management,stack_height_management,-13.126041666666666,-13.305415564373897,-0.17937389770723122,-0.21844450480083152,1.6666666666666679,moderate,False
260,surface_management,surface_smoothness,-18.668216619981326,-18.868584087126287,-0.2003674671449609,-0.06616480700637654,-0.16666666666666785,low/mixed,True
261,hole_management,hole_avoidance,-39.20727479310813,-38.6430114638448,0.5642633292633263,0.12343047844436635,-1.1666666666666679,high,False
262,height_management,stack_height_management,-13.327682811016144,-13.013136924803591,0.31454588621255297,0.3830591921628843,0.16666666666666785,high,False
263,surface_management,surface_smoothness,-21.438051487076976,-19.93804488933799,1.5000065977389845,0.4953281511308829,0.6666666666666643,high,False
264,hole_management,hole_avoidance,-37.97065985525756,-37.599931935845916,0.3707279194116424,0.08109533633065312,1.3333333333333321,low/mixed,True
265,surface_management,surface_smoothness,-19.022540263057504,-18.738089133089133,0.28445112996837096,0.09393068837610609,-1.6666666666666679,high,False
266,surface_management,surface_smoothness,-18.03835721536871,-21.394599467671398,-3.356242252302689,-1.1082893049179254,-2.666666666666668,moderate,False
267,hole_management,hole_avoidance,-36.461617756907614,-33.48212746305419,2.9794902938534236,0.6517522819900462,1.1666666666666679,moderate,False
268,height_management,stack_height_management,-13.198566865233532,-13.436859903381642,-0.2382930381481092,-0.2901972103026387,0.8333333333333321,low/mixed,True
269,height_management,stack_height_management,-13.651201984477847,-13.62946276612242,0.02173921835542636,0.02647438032572125,-1.8333333333333321,moderate,False
270,hole_management,hole_avoidance,-36.639504692446316,-34.876471837341406,1.7630328551049104,0.38565679804647146,1.1666666666666643,moderate,False
271,hole_management,hole_avoidance,-40.818877509251074,-36.901025092866675,3.917852416384399,0.8570154627274537,-0.6666666666666679,moderate,False
272,height_management,stack_height_management,-13.3411075881506,-13.275131133886232,0.06597645426436749,0.08034721921367635,1.0,high,False
273,height_management,stack_height_management,-13.691810859803073,-13.218328135611682,0.4734827241913919,0.5766151069903839,0.0,low/mixed,True
274,surface_management,surface_smoothness,-19.57357552045724,-15.232492418563446,4.341083101893794,1.4335008059349466,0.16666666666666785,high,False
275,hole_management,hole_avoidance,-37.911533289241625,-37.843666933322105,0.06786635591952006,0.01484550979479441,-0.5,moderate,False
276,height_management,stack_height_management,-14.073492063492063,-13.248728451199716,0.8247636122923474,1.0044107931411903,1.5,high,False
277,surface_management,surface_smoothness,-17.888257575757574,-20.353945839453086,-2.4656882636955118,-0.8142129579712268,-2.0,low/mixed,True
278,height_management,stack_height_management,-13.56992447516641,-13.666771340621915,-0.09684686545550569,-0.11794171747591922,0.6666666666666643,low/mixed,True
279,height_management,stack_height_management,-13.475170177045177,-13.492337164750957,-0.017166987705779846,-0.020906242080058583,0.0,moderate,False
280,hole_management,hole_avoidance,-45.2293622658206,-39.445937305563746,5.783424960256852,1.2651024315607418,0.6666666666666679,moderate,False
281,height_management,stack_height_management,-13.192072772254456,-13.690398680063122,-0.4983259078086668,-0.6068695476437799,-1.5,high,False
282,hole_management,hole_avoidance,-36.37766756570002,-33.486612654320986,2.8910549113790367,0.6324073750926318,1.8333333333333321,low/mixed,True
283,height_management,stack_height_management,-13.840682857495983,-13.481053366093457,0.35962949140252576,0.4379627535853709,1.5,low/mixed,True
284,surface_management,surface_smoothness,-19.08024237689143,-18.577880459411872,0.5023619174795577,0.16588860352933862,1.5,high,False
285,hole_management,hole_avoidance,-37.58046386350984,-36.010208653353814,1.5702552101560272,0.34348741415175,-0.5,moderate,False
286,surface_management,surface_smoothness,-17.054496000847504,-17.598288445271205,-0.5437924444237012,-0.17956968089430084,0.33333333333333215,low/mixed,True
287,hole_management,hole_avoidance,-41.053492063492065,-38.23995956254021,2.813532500951858,0.6154496397358445,0.3333333333333357,low/mixed,True
288,hole_management,hole_avoidance,-34.89140139430462,-36.8194051783632,-1.9280037840585749,-0.4217435675282781,-0.6666666666666679,moderate,False
289,surface_management,surface_smoothness,-22.80915150063857,-19.60481929364988,3.204332206988692,1.058125977638558,-0.16666666666666785,moderate,False
290,hole_management,hole_avoidance,-43.22931488642093,-39.78690645773979,3.4424084286811407,0.7530138807846295,1.6666666666666679,moderate,False
291,surface_management,surface_smoothness,-20.1189937311564,-18.329277448817678,1.7897162823387234,0.5909953052979411,1.0,high,False
292,surface_management,surface_smoothness,-21.24688965041289,-20.730501180386238,0.5163884700266514,0.17052041404961546,-0.6666666666666643,low/mixed,True
293,surface_management,surface_smoothness,-17.475543888748575,-21.3021911663216,-3.8266472775730236,-1.2636251893073993,-2.166666666666668,high,False
294,hole_management,hole_avoidance,-39.34395061728395,-43.65706968223452,-4.31311906495057,-0.9434785536557951,1.5,high,False
295,height_management,stack_height_management,-12.43307584558975,-13.34717239444251,-0.9140965488527595,-1.1132019235050628,2.333333333333332,moderate,False
296,surface_management,surface_smoothness,-19.856178733994827,-19.46262379595713,0.39355493803769903,0.12995865492890576,2.333333333333332,high,False
297,height_management,stack_height_management,-13.98640873015873,-13.276495726495726,0.7099130036630044,0.8645438189114188,-2.333333333333332,low/mixed,True
298,surface_management,surface_smoothness,-20.263827848088138,-16.043806870459633,4.220020977628504,1.3935239963164479,0.3333333333333357,low/mixed,True
299,surface_management,surface_smoothness,-20.23522480212885,-20.423447478318863,-0.1882226761900121,-0.0621543867464567,1.6666666666666679,low/mixed,True
300,height_management,stack_height_management,-12.765452485998463,-13.015270714810944,-0.24981822881248128,-0.30423277846274577,0.1666666666666643,low/mixed,True
301,hole_management,hole_avoidance,-33.80612653583668,-35.517604058625565,-1.7114775227888828,-0.3743792632429367,0.5,low/mixed,True
302,hole_management,hole_avoidance,-39.116614300922095,-38.599035816193286,0.5175784847288085,0.11321834450236554,-1.0,moderate,False
303,height_management,stack_height_management,-13.351715751187387,-13.524954783637593,-0.17323903245020666,-0.21097336423790597,2.3333333333333357,moderate,False
304,surface_management,surface_smoothness,-18.391206077872745,-16.83623513867333,1.5549709391994142,0.513478328386609,-0.5,low/mixed,True
305,surface_management,surface_smoothness,-19.290753968253966,-18.95765370829887,0.3331002599550956,0.10999547345556711,2.333333333333332,low/mixed,True
306,hole_management,hole_avoidance,-40.5779925361377,-42.396094786855656,-1.8181022507179563,-0.39770302096341076,-0.5,low/mixed,True
307,surface_management,surface_smoothness,-17.877489121201087,-20.12153418101694,-2.2440450598158534,-0.7410225343064769,-0.8333333333333357,high,False
308,surface_management,surface_smoothness,-19.565603345280763,-17.53287037037037,2.0327329749103917,0.6712436250099406,1.5,high,False
309,surface_management,surface_smoothness,-22.038672102214928,-19.707300979140058,2.33137112307487,0.7698591124420846,-2.6666666666666643,high,False
310,hole_management,hole_avoidance,-34.49540919914483,-37.66717589599943,-3.171766696854597,-0.6938120210962201,0.16666666666666785,high,False
311,surface_management,surface_smoothness,-18.444736282750743,-25.452808025308027,-7.008071742557284,-2.3141866338894084,-4.333333333333336,high,False
312,hole_management,hole_avoidance,-38.37958892958893,-35.280552757427756,3.0990361721611706,0.6779024926990096,-0.5,moderate,False
313,surface_management,surface_smoothness,-18.170929118773948,-22.112579365079366,-3.941650246305418,-1.3016011608548872,-1.8333333333333321,moderate,False
314,hole_management,hole_avoidance,-36.683615022695484,-35.84641888762579,0.8371961350696964,0.18313350193842404,0.3333333333333357,moderate,False
315,surface_management,surface_smoothness,-17.319060250094733,-20.53601511210207,-3.216954862007338,-1.062294196886509,-2.5,low/mixed,True
316,surface_management,surface_smoothness,-18.276000118708453,-17.20687454972656,1.0691255689818924,0.3530437747465854,0.6666666666666679,high,False
317,hole_management,hole_avoidance,-40.44043782951829,-33.61510662177329,6.825331207744995,1.4930154997190668,0.5,low/mixed,True
318,hole_management,hole_avoidance,-37.26445845555041,-38.51222011784512,-1.2477616622947068,-0.27294316496279064,0.6666666666666643,high,False
319,height_management,stack_height_management,-13.21627436894298,-13.113045064769203,0.10322930417377663,0.12571435710217038,-0.33333333333333215,high,False
320,height_management,stack_height_management,-13.453915343915344,-13.25487043820377,0.19904490571157396,0.24240018429136317,1.6666666666666679,high,False
321,height_management,stack_height_management,-12.99723036648324,-13.102867383512544,-0.10563701702930395,-0.1286465097127286,2.333333333333332,moderate,False
322,hole_management,hole_avoidance,-35.936746794871794,-37.938120675620674,-2.0013738807488792,-0.4377929998913857,-0.5,high,False
323,hole_management,hole_avoidance,-36.87373715421383,-36.604974993806515,0.26876216040731293,0.05879071051830665,-1.1666666666666643,moderate,False
324,hole_management,hole_avoidance,-41.05551769165275,-33.82763736263736,7.227880329015392,1.5810716041280366,1.0,high,False
325,hole_management,hole_avoidance,-40.40067494234161,-38.51196242242816,1.8887125199134474,0.4131487514546398,1.5,low/mixed,True
326,hole_management,hole_avoidance,-36.12780416036812,-38.59389116459009,-2.4660870042219685,-0.5394472456928013,-0.8333333333333321,low/mixed,True
327,height_management,stack_height_management,-12.459355212503638,-13.199121970353854,-0.7397667578502158,-0.9009002154285709,0.0,low/mixed,True
328,hole_management,hole_avoidance,-40.01506093018716,-43.25905945836605,-3.243998528178892,-0.70961246219685,0.16666666666666785,high,False
329,hole_management,hole_avoidance,-37.42701871381307,-37.6414728615841,-0.2144541477710291,-0.04691103726041366,0.33333333333333215,low/mixed,True
330,hole_management,hole_avoidance,-38.94018121103266,-35.17915479582146,3.761026415211198,0.8227103655264772,-0.5,moderate,False
331,hole_management,hole_avoidance,-40.29690917107584,-38.75841473341473,1.5384944376611074,0.33653986476921494,-0.1666666666666643,low/mixed,True
332,hole_management,hole_avoidance,-38.80991443292148,-41.811175552842215,-3.001261119920734,-0.6565145682104275,0.16666666666666785,high,False
333,hole_management,hole_avoidance,-35.68687047472365,-36.42606583231583,-0.7391953575921804,-0.1616962009042385,-1.0,moderate,False
334,height_management,stack_height_management,-13.128791560982652,-12.654638890271075,0.4741526707115771,0.577430978963483,0.5,low/mixed,True
335,height_management,stack_height_management,-13.075768456608278,-13.071851851851852,0.003916604756426523,0.004769706169370273,-1.6666666666666679,low/mixed,True
336,hole_management,hole_avoidance,-42.38761137949544,-44.215258506925174,-1.827647127429735,-0.3997909268012143,-1.1666666666666679,low/mixed,True
337,height_management,stack_height_management,-12.932789987789988,-13.318447148974533,-0.38565716118454496,-0.46965968111678147,2.333333333333332,low/mixed,True
338,height_management,stack_height_management,-14.128364709621335,-13.930753821118115,0.1976108885032204,0.24065381437378494,1.6666666666666643,moderate,False
339,surface_management,surface_smoothness,-16.22141636141636,-22.388869731800767,-6.167453370384408,-2.036599892122625,0.1666666666666643,moderate,False
340,hole_management,hole_avoidance,-37.73697110360904,-34.91473664266768,2.8222344609413597,0.6173531607148,-0.6666666666666679,low/mixed,True
341,height_management,stack_height_management,-14.45817901234568,-13.217521133613088,1.2406578787325913,1.5108937220583427,1.1666666666666679,high,False
342,surface_management,surface_smoothness,-18.89497727581061,-18.071609737910027,0.8233675379005838,0.2718902175925302,2.333333333333332,moderate,False
343,hole_management,hole_avoidance,-41.3518981018981,-40.92796509152831,0.4239330103697938,0.09273374962469859,2.0,high,False
344,height_management,stack_height_management,-13.109422387648195,-13.301198507888913,-0.19177612024071777,-0.23354813690330753,-0.5,high,False
345,hole_management,hole_avoidance,-38.19598457098457,-38.286175082101806,-0.09019051111723542,-0.019728834678794424,0.16666666666666785,low/mixed,True
346,hole_management,hole_avoidance,-36.64279817883266,-35.86385645699739,0.7789417218352739,0.170390568410548,-0.6666666666666643,moderate,False
347,surface_management,surface_smoothness,-19.697107095490715,-20.096438217602635,-0.3993311221119207,-0.1318660509246224,-2.333333333333332,high,False
348,surface_management,surface_smoothness,-19.14078473436093,-17.933605773693493,1.207178960667438,0.3986313950704048,-2.3333333333333357,moderate,False
349,hole_management,hole_avoidance,-42.741246737168126,-36.36954898446834,6.371697752699788,1.3937848896638265,-1.6666666666666679,low/mixed,True
350,hole_management,hole_avoidance,-38.66951566951567,-33.94835731732631,4.721158352189356,1.0327356111961725,2.8333333333333357,low/mixed,True
351,height_management,stack_height_management,-13.280098046214988,-12.662833141321045,0.6172649048939434,0.7517154290785867,2.0,moderate,False
352,height_management,stack_height_management,-13.455470564965657,-13.640765125678918,-0.18529456071326145,-0.2256547863132276,0.8333333333333321,low/mixed,True
353,hole_management,hole_avoidance,-33.46840708186212,-35.325775199263106,-1.8573681174009877,-0.40629228143785406,1.3333333333333321,high,False
354,height_management,stack_height_management,-13.820331437436192,-13.4197378373103,0.40059360012589096,0.48784952395197256,-3.666666666666668,moderate,False
355,height_management,stack_height_management,-13.730141303991878,-13.271756195815335,0.4583851081765431,0.5582289800444241,0.6666666666666643,low/mixed,True
356,height_management,stack_height_management,-12.743457026065721,-13.105599647266313,-0.3621426212005918,-0.4410232846952807,1.8333333333333321,high,False
357,surface_management,surface_smoothness,-16.087314032542526,-19.59740913273522,-3.510095100192693,-1.1590941792474432,-4.0,high,False
358,hole_management,hole_avoidance,-42.038246815745566,-40.009553104272236,2.0286937114733306,0.44376910998477165,2.0,low/mixed,True
359,hole_management,hole_avoidance,-38.776702533577534,-34.60022329609889,4.176479237478645,0.9135891059374149,1.3333333333333357,high,False
360,surface_management,surface_smoothness,-20.744017094017096,-16.33708642580687,4.406930668210226,1.4552448124807509,0.16666666666666785,high,False
361,surface_management,surface_smoothness,-22.100816231823096,-20.76898530588186,1.3318309259412366,0.4397936323478742,-0.8333333333333357,high,False
362,height_management,stack_height_management,-13.558168276972625,-13.48124881291548,0.07691946405714489,0.0936737978617889,1.3333333333333357,moderate,False
363,hole_management,hole_avoidance,-41.99506486568987,-39.37926406926407,2.615800796425802,0.5721965739639919,0.5,low/mixed,True
364,hole_management,hole_avoidance,-38.29749110792589,-37.794765240300535,0.5027258676253581,0.10996939044110608,0.0,low/mixed,True
365,surface_management,surface_smoothness,-19.68032787473964,-17.957197065386723,1.7231308093529165,0.569007629193083,1.0,low/mixed,True
366,height_management,stack_height_management,-13.441377937076862,-13.455409877478843,-0.014031940401981302,-0.017088329526676816,0.1666666666666643,low/mixed,True
367,surface_management,surface_smoothness,-17.331330891330893,-17.41354927949131,-0.08221838816041682,-0.027149935378848977,-0.6666666666666643,high,False
368,surface_management,surface_smoothness,-20.411793187655256,-18.743192239858907,1.6686009477963495,0.5510009247246155,-1.5,high,False
369,height_management,stack_height_management,-13.640937633035334,-13.203250053685723,0.43768757934961044,0.533023186486993,1.8333333333333357,moderate,False
370,height_management,stack_height_management,-14.130921177587844,-13.075739718815358,1.055181458772486,1.285017464540954,3.333333333333332,low/mixed,True
371,surface_management,surface_smoothness,-20.505374210616147,-16.234830232733096,4.270543977883051,1.4102075658043365,-1.1666666666666643,low/mixed,True
372,height_management,stack_height_management,-14.077646181420906,-13.378787828308068,0.6988583531128381,0.8510812822991035,-0.8333333333333357,moderate,False
373,surface_management,surface_smoothness,-17.731040903540904,-16.829058131338442,0.9019827722024623,0.2978503291788171,3.0,moderate,False
374,hole_management,hole_avoidance,-38.21243386243386,-36.19967096122269,2.0127629012111754,0.4402843052301699,1.8333333333333357,moderate,False
375,hole_management,hole_avoidance,-39.96677327550984,-30.555535780496847,9.41123749501299,2.058672762377777,1.3333333333333321,moderate,False
376,hole_management,hole_avoidance,-37.683272560902296,-37.527513760880694,0.15575880002160147,0.034071650967796074,1.5,high,False
377,surface_management,surface_smoothness,-19.189141414141414,-18.009773272704308,1.1793681414371058,0.3894477810172667,1.8333333333333357,high,False
378,hole_management,hole_avoidance,-36.43035705571938,-34.34470046082949,2.0856565948898833,0.45622952622846946,0.6666666666666643,moderate,False
379,surface_management,surface_smoothness,-20.89654874712346,-20.45096089521377,0.44558785190969274,0.14714082403737253,1.8333333333333321,high,False
380,hole_management,hole_avoidance,-38.65138130158338,-38.83537988892827,-0.18399858734489527,-0.04024899810292179,-1.5,moderate,False
381,height_management,stack_height_management,-13.163999833365775,-13.720604031701507,-0.5566041983357319,-0.6778418155018502,-0.5,low/mixed,True
382,surface_management,surface_smoothness,-18.786766608883777,-19.208929331630483,-0.4221627227467053,-0.13940544078252917,-1.1666666666666679,moderate,False
383,surface_management,surface_smoothness,-17.942444528651425,-18.01603068325816,-0.07358615460673334,-0.02429942239262541,0.16666666666666785,high,False
384,hole_management,hole_avoidance,-37.69294771968854,-32.40044194935499,5.292505770333548,1.157715707406856,-1.0,low/mixed,True
385,hole_management,hole_avoidance,-36.65896944747459,-37.59879804721295,-0.9398285997383624,-0.20558396710424764,-0.8333333333333321,low/mixed,True
386,hole_management,hole_avoidance,-37.94193038096336,-37.96352007280817,-0.021589691844809522,-0.004722663791301723,1.0,high,False
387,surface_management,surface_smoothness,-19.400372775372777,-18.763002645502645,0.6373701298701313,0.210470652922794,0.0,low/mixed,True
388,height_management,stack_height_management,-13.169267215064629,-13.618619052297213,-0.44935183723258376,-0.5472281130102158,1.6666666666666679,moderate,False
389,hole_management,hole_avoidance,-37.003375983112726,-36.11983342374397,0.883542559368756,0.1932716077282988,-1.8333333333333357,high,False
390,surface_management,surface_smoothness,-18.436307272630966,-19.48794959321841,-1.051642320587444,-0.34727050340495424,-0.8333333333333357,low/mixed,True
391,surface_management,surface_smoothness,-19.70089582931688,-18.779732854370536,0.9211629749463448,0.3041839642293317,0.3333333333333357,moderate,False
392,hole_management,hole_avoidance,-38.00680954847622,-38.13117084826762,-0.12436129979140276,-0.02720356602520364,3.5,high,False
393,hole_management,hole_avoidance,-37.93216717869944,-36.47227859988771,1.4598885788117286,0.3193451291499854,0.8333333333333321,low/mixed,True
394,surface_management,surface_smoothness,-20.997169646363194,-21.62030192030192,-0.623132273938726,-0.20576906636630735,0.0,moderate,False
395,hole_management,hole_avoidance,-33.525178868152544,-37.114546540143216,-3.589367671990672,-0.7851606618579259,-1.0,high,False
396,surface_management,surface_smoothness,-15.728994469582704,-21.309062776304156,-5.5800683067214525,-1.8426351735509698,-1.6666666666666679,high,False
397,hole_management,hole_avoidance,-38.03395061728395,-38.50375478927203,-0.46980417198808055,-0.10276789349283881,-1.6666666666666679,low/mixed,True
398,hole_management,hole_avoidance,-38.45187603117711,-37.70574378154838,0.7461322496287295,0.1632136199151567,-2.833333333333332,low/mixed,True
399,height_management,stack_height_management,-12.761070200655851,-12.78456528710152,-0.02349508644566889,-0.028612705580238748,-3.5,high,False
400,hole_management,hole_avoidance,-34.21514592933948,-39.68340898232203,-5.46826305298255,-1.1961619511416213,-1.5,high,False
401,hole_management,hole_avoidance,-39.323796144255915,-38.68245936555532,0.6413367787005981,0.14029000527525237,-1.1666666666666643,low/mixed,True
402,hole_management,hole_avoidance,-40.351914921843075,-34.60678443420379,5.745130487639287,1.2567256598801655,1.8333333333333357,moderate,False
403,height_management,stack_height_management,-13.944721477143975,-13.502806823084185,0.44191465405979,0.53817098811044,0.5,high,False
404,hole_management,hole_avoidance,-40.437898291224904,-38.184753818377004,2.2531444728479,0.4928668688269676,-3.5,moderate,False
405,surface_management,surface_smoothness,-18.766740347774828,-18.931432553905672,-0.16469220613084445,-0.054384218103721016,0.0,moderate,False
406,hole_management,hole_avoidance,-37.523557717773514,-37.80385036419519,-0.28029264642167817,-0.06131296091389279,0.5,low/mixed,True
407,height_management,stack_height_management,-13.858779337946004,-13.82380237498772,0.03497696295828412,0.042595525048633565,3.1666666666666643,moderate,False
408,height_management,stack_height_management,-12.968145551766241,-13.185372690581024,-0.21722713881478306,-0.2645428090387301,0.6666666666666643,low/mixed,True
409,height_management,stack_height_management,-13.591111111111111,-13.18776786820265,0.4033432429084609,0.49119808449336205,-1.6666666666666679,moderate,False
410,surface_management,surface_smoothness,-17.613922739944247,-19.701648657238202,-2.0877259172939553,-0.6894032467857094,0.16666666666666785,high,False
411,surface_management,surface_smoothness,-19.216579008882658,-18.998558912214826,0.21802009666783206,0.07199401092944072,0.3333333333333357,high,False
412,hole_management,hole_avoidance,-36.96632495590829,-38.19468162744025,-1.2283566715319552,-0.2686983963063161,-2.0,moderate,False
413,hole_management,hole_avoidance,-41.678020662287906,-38.16518353726363,3.5128371250242765,0.76841989289815,0.1666666666666643,high,False
414,height_management,stack_height_management,-13.288624338624338,-12.857154631748454,0.43146970687588393,0.5254509583601625,-2.0,low/mixed,True
415,height_management,stack_height_management,-13.442189077418963,-13.452542014470728,-0.01035293705176521,-0.012607978286775338,-0.5,moderate,False
416,surface_management,surface_smoothness,-18.2300151623497,-19.410149572649573,-1.1801344102998712,-0.38970081626366815,-4.0,moderate,False
417,hole_management,hole_avoidance,-36.03672535425409,-42.26918466271914,-6.232459308465053,-1.3633270043141261,-0.33333333333333215,low/mixed,True
418,height_management,stack_height_management,-13.19915199476981,-12.990977550440466,0.2081744443293445,0.253518287693866,-2.0,low/mixed,True
419,height_management,stack_height_management,-13.46898394781547,-13.12843364197531,0.34055030584016066,0.4147278052710042,0.3333333333333357,high,False
420,surface_management,surface_smoothness,-19.73524844720497,-17.877637318213655,1.8576111289913158,0.6134153592593273,2.5,moderate,False
421,hole_management,hole_avoidance,-35.57082978509563,-34.85850817353937,0.7123216115562627,0.15581767015665957,0.6666666666666679,high,False
422,hole_management,hole_avoidance,-37.13019157088122,-33.90413498379016,3.2260565870910654,0.7056877301473965,0.8333333333333321,moderate,False
423,surface_management,surface_smoothness,-17.82649413388544,-18.111477794236414,-0.28498366035097433,-0.09410653912918514,-0.3333333333333357,moderate,False
424,hole_management,hole_avoidance,-35.418031135947174,-36.67022452855786,-1.2521933926106854,-0.27391258928095746,-2.0,moderate,False
425,surface_management,surface_smoothness,-22.89293209876543,-19.867550839964633,3.025381258800799,0.9990332760180206,0.8333333333333357,high,False
426,hole_management,hole_avoidance,-41.91639116949462,-39.83753821006164,2.0788529594329788,0.4547412565925476,-1.1666666666666679,high,False
427,hole_management,hole_avoidance,-35.635479894595576,-35.27770156082411,0.3577783337714635,0.0782626632357874,0.0,high,False
428,hole_management,hole_avoidance,-42.44323057365327,-38.9527002810408,3.490530292612469,0.7635403573083354,-1.1666666666666679,moderate,False
