replicate,raw_ability_elo,raw_mean_holes,raw_mean_max_height,raw_mean_bumpiness,raw_line_clear_rate,raw_lines_cleared,raw_placements_observed,z_hole_management,z_height_management,z_surface_management,primary_weakness,secondary_weakness,top_two_margin,confidence,mixed,selected_tutorial
160,1500.0,36.9,14.35,21.4,0.05,2,40,1.3923881396805302,3.2774488432245175,1.0489559395594663,height_management,hole_management,1.8850607035439872,high,False,stack_height
161,1500.0,26.425,10.35,21.0,0.025,1,40,-0.8989786648798986,-1.5938174356043053,0.9168690135746053,surface_management,hole_management,1.815847678454504,high,False,bumpiness
162,1500.0,31.05,10.55,17.3,0.0,0,40,0.11272266887589946,-1.3502541216628627,-0.3049350517853634,hole_management,surface_management,0.41765772066126283,moderate,False,hole_avoidance
163,1500.0,38.15,14.675,26.975,0.0,0,40,1.6658209325875026,3.6732392283793605,2.8899174704734745,height_management,surface_management,0.783321757905886,high,False,stack_height
164,1500.0,33.425,11.475,19.45,0.0,0,40,0.6322449753991464,-0.22377379468369887,0.40503217538326675,hole_management,surface_management,0.22721280001587962,low/mixed,True,hole_avoidance
165,1500.0,37.225,12.4,21.775,0.0,0,40,1.4634806658363435,0.9027065322954673,1.172787432670274,hole_management,surface_management,0.29069323316606943,low/mixed,True,hole_avoidance
166,1500.0,23.45,10.925,13.4,0.025,1,40,-1.5497487119984934,-0.8935729080226607,-1.5927825801377633,height_management,hole_management,0.6561758039758327,moderate,False,stack_height
167,1500.0,40.5,12.725,19.8,0.0,0,40,2.179874583252611,1.2984969174503083,0.520608235620021,hole_management,height_management,0.8813776658023027,high,False,hole_avoidance
168,1500.0,33.825,12.025,18.85,0.0,0,40,0.7197434691293788,0.4460253186552651,0.20690178640597517,hole_management,height_management,0.2737181504741137,low/mixed,True,hole_avoidance
169,1500.0,32.075,10.95,18.45,0.0,0,40,0.33693755905961736,-0.8631274937799822,0.07481486042111296,hole_management,surface_management,0.2621226986385044,low/mixed,True,hole_avoidance
170,1500.0,29.225,11.925,18.85,0.0,0,40,-0.2864892087682802,0.324243661684545,0.20690178640597517,height_management,surface_management,0.11734187527856982,low/mixed,True,stack_height
171,1500.0,34.85,12.55,19.5,0.0,0,40,0.9439583593130959,1.0853790177515485,0.42154304113137464,height_management,hole_management,0.14142065843845264,low/mixed,True,stack_height
172,1500.0,37.775,12.35,21.65,0.0,0,40,1.5837910947154108,0.8418157038101061,1.1315102683000047,hole_management,surface_management,0.4522808264154061,moderate,False,hole_avoidance
173,1500.0,28.5,11.05,17.725,0.0,0,40,-0.4450802286543245,-0.7413458368092599,-0.16459269292644782,surface_management,hole_management,0.28048753572787666,low/mixed,True,bumpiness
174,1500.0,41.475,11.725,18.7,0.0,0,40,2.39315216172005,0.08068034774310255,0.1573691891616514,hole_management,surface_management,2.2357829725583986,high,False,hole_avoidance
175,1500.0,31.275,11.7,17.4,0.0,0,40,0.16194057159915404,0.05023493350042197,-0.2719133202891487,hole_management,height_management,0.11170563809873207,low/mixed,True,hole_avoidance
176,1500.0,25.7,10.4,17.65,0.0,0,40,-1.057569684765943,-1.532926607118944,-0.18935899154861027,surface_management,hole_management,0.8682106932173328,high,False,bumpiness
177,1500.0,32.875,11.275,17.575,0.0,0,40,0.5119345465200791,-0.4673371086251391,-0.2141252901707716,hole_management,surface_management,0.7260598366908506,moderate,False,hole_avoidance
178,1500.0,27.9,10.225,15.45,0.0,0,40,-0.5763279692496717,-1.746044506817706,-0.9158370844653483,hole_management,surface_management,0.3395091152156766,low/mixed,True,hole_avoidance
179,1500.0,30.05,11.375,16.9,0.0,0,40,-0.10602356544967852,-0.345555451654419,-0.4370219777702256,hole_management,height_management,0.23953188620474047,low/mixed,True,hole_avoidance
180,1500.0,26.45,11.35,20.775,0.0,0,40,-0.8935100090217596,-0.3760008658970996,0.8425701177081202,surface_management,height_management,1.2185709836052196,high,False,bumpiness
181,1500.0,24.375,11.325,19.975,0.0,0,40,-1.3474084452473336,-0.4064462801397801,0.5783962657383982,surface_management,height_management,0.9848425458781783,high,False,bumpiness
182,1500.0,26.825,10.975,14.75,0.0,0,40,-0.8114801711496678,-0.8326820795373017,-1.1469892049388557,hole_management,height_management,0.021201908387633916,low/mixed,True,hole_avoidance
183,1500.0,25.25,11.0,19.075,0.0,0,40,-1.156005490212453,-0.8022366652946211,0.2812006822724591,surface_management,height_management,1.0834373475670802,high,False,bumpiness
184,1500.0,30.825,12.25,20.525,0.0,0,40,0.06350476615264411,0.720034046839386,0.7600157889675818,surface_management,height_management,0.03998174212819583,low/mixed,True,bumpiness
185,1500.0,26.2,11.05,15.15,0.0,0,40,-0.9481965676031541,-0.7413458368092599,-1.014902278953994,height_management,hole_management,0.20685073079389416,low/mixed,True,stack_height
186,1500.0,28.975,11.475,18.075,0.0,0,40,-0.3411757673496747,-0.22377379468369887,-0.0490166326896947,surface_management,height_management,0.17475716199400418,low/mixed,True,bumpiness
187,1500.0,24.025,10.675,17.175,0.0,0,40,-1.4239696272612863,-1.1980270504494621,-0.34621221615563263,surface_management,height_management,0.8518148342938294,high,False,bumpiness
188,1500.0,34.525,11.775,18.0,0.0,0,40,0.8728658331572825,0.14157117622846369,-0.073782931311856,hole_management,height_management,0.7312946569288188,moderate,False,hole_avoidance
189,1500.0,28.375,11.975,17.0,0.0,0,40,-0.4724235079450218,0.385134490169904,-0.40400024627400977,height_management,surface_management,0.7891347364439137,high,False,stack_height
190,1500.0,32.6,11.425,13.45,0.0,0,40,0.4517793320805455,-0.28466462316905783,-1.5762717143896559,hole_management,height_management,0.7364439552496034,moderate,False,hole_avoidance
191,1500.0,36.25,12.15,18.2,0.0,0,40,1.2502030873689047,0.5982523898686658,-0.0077394683194254785,hole_management,height_management,0.6519506975002389,moderate,False,hole_avoidance
192,1500.0,32.075,11.075,12.375,0.0,0,40,0.33693755905961736,-0.7109004225665816,-1.931255327973971,hole_management,height_management,1.047837981626199,high,False,hole_avoidance
193,1500.0,30.525,11.825,14.45,0.0,0,40,-0.002119104145029441,0.20246200471382267,-1.2460543994275022,height_management,hole_management,0.2045811088588521,low/mixed,True,stack_height
194,1500.0,36.325,11.65,16.225,0.025,1,40,1.2666090549433238,-0.010655894984937011,-0.6599186653696785,hole_management,height_management,1.2772649499282607,high,False,hole_avoidance
195,1500.0,30.85,11.7,18.5,0.0,0,40,0.06897342201078402,0.05023493350042197,0.09132572616922088,surface_management,hole_management,0.022352304158436864,low/mixed,True,bumpiness
196,1500.0,33.7,11.65,15.6,0.0,0,40,0.6924001898386816,-0.010655894984937011,-0.8663044872210252,hole_management,height_management,0.7030560848236186,moderate,False,hole_avoidance
197,1500.0,28.475,11.425,14.1,0.0,0,40,-0.45054888451246367,-0.28466462316905783,-1.3616304596642559,height_management,hole_management,0.16588426134340584,low/mixed,True,stack_height
198,1500.0,33.7,11.625,16.075,0.0,0,40,0.6924001898386816,-0.04110130922761759,-0.7094512626140023,hole_management,height_management,0.7335014990662991,moderate,False,hole_avoidance
199,1500.0,33.2,11.6,15.6,0.0,0,40,0.5830270726758926,-0.07154672347029815,-0.8663044872210252,hole_management,height_management,0.6545737961461907,moderate,False,hole_avoidance
200,1500.0,28.9,11.125,18.95,0.0,0,40,-0.3575817349240937,-0.6500095940812204,0.23992351790218985,surface_management,hole_management,0.5975052528262835,moderate,False,bumpiness
201,1500.0,35.85,12.35,21.775,0.0,0,40,1.162704593638674,0.8418157038101061,1.172787432670274,surface_management,hole_management,0.010082839031600122,low/mixed,True,bumpiness
202,1500.0,31.025,11.65,17.675,0.0,0,40,0.10725401301775955,-0.010655894984937011,-0.18110355867455574,hole_management,height_management,0.11790990800269656,low/mixed,True,hole_avoidance
203,1500.0,29.325,11.775,18.25,0.0,0,40,-0.26461458533572285,0.14157117622846369,0.008771397428682444,height_management,surface_management,0.13279977879978125,low/mixed,True,stack_height
204,1500.0,37.2,12.5,19.175,0.0,0,40,1.4580120099782046,1.0244881892661875,0.31422241376867494,hole_management,height_management,0.4335238207120171,moderate,False,hole_avoidance
205,1500.0,34.925,12.725,17.2,0.0,0,40,0.9603643268875134,1.2984969174503083,-0.33795678328157924,height_management,hole_management,0.3381325905627949,low/mixed,True,stack_height
206,1500.0,34.25,11.775,17.825,0.0,0,40,0.8127106187177489,0.14157117622846369,-0.13157096143023314,hole_management,height_management,0.6711394424892851,moderate,False,hole_avoidance
207,1500.0,31.425,11.15,20.25,0.0,0,40,0.19475250674799122,-0.6195641798385398,0.66920602735299,surface_management,hole_management,0.47445352060499874,moderate,False,bumpiness
208,1500.0,30.95,11.475,17.025,0.0,0,40,0.09084804544334135,-0.22377379468369887,-0.3957448133999564,hole_management,height_management,0.3146218401270402,low/mixed,True,hole_avoidance
209,1500.0,35.6,11.775,17.85,0.0,0,40,1.1080180350572795,0.14157117622846369,-0.1233155285561786,hole_management,height_management,0.9664468588288158,high,False,hole_avoidance
210,1500.0,29.85,11.35,19.3,0.0,0,40,-0.14977281231479395,-0.3760008658970996,0.3554995781389441,surface_management,hole_management,0.5052723904537381,moderate,False,bumpiness
211,1500.0,30.75,11.275,17.625,0.0,0,40,0.047098798578225916,-0.4673371086251391,-0.19761442442266366,hole_management,surface_management,0.24471322300088957,low/mixed,True,hole_avoidance
212,1500.0,34.95,12.025,18.4,0.025,1,40,0.965832982745654,0.4460253186552651,0.05830399467300504,hole_management,height_management,0.5198076640903888,moderate,False,hole_avoidance
213,1500.0,22.85,10.425,16.15,0.0,0,40,-1.6809964525938397,-1.5024811928762636,-0.684684963991841,surface_management,height_management,0.8177962288844226,high,False,bumpiness
214,1500.0,21.575,10.75,18.7,0.0,0,40,-1.9598979013589521,-1.1066908077214226,0.1573691891616514,surface_management,height_management,1.264059996883074,high,False,bumpiness
215,1500.0,31.1,12.225,24.175,0.0,0,40,0.12365998059217852,0.6895886325967053,1.9653089885794437,surface_management,height_management,1.2757203559827384,high,False,bumpiness
216,1500.0,33.975,11.95,16.75,0.0,0,40,0.7525554042782152,0.3546890759272234,-0.4865545750145482,hole_management,height_management,0.39786632835099184,moderate,False,hole_avoidance
217,1500.0,20.95,11.05,15.575,0.0,0,40,-2.0966142978124385,-0.7413458368092599,-0.8745599200950791,height_management,surface_management,0.13321408328581918,low/mixed,True,stack_height
218,1500.0,24.875,11.775,17.2,0.0,0,40,-1.2380353280845446,0.14157117622846369,-0.33795678328157924,height_management,surface_management,0.4795279595100429,moderate,False,stack_height
219,1500.0,25.825,10.8,18.775,0.0,0,40,-1.0302264054752457,-1.0457999792360613,0.1821354877838127,surface_management,hole_management,1.2123618932590583,high,False,bumpiness
220,1500.0,27.15,12.15,23.8,0.0,0,40,-0.7403876449938551,0.5982523898686658,1.8414774954686361,surface_management,height_management,1.2432251055999703,high,False,bumpiness
221,1500.0,32.925,11.925,20.7,0.0,0,40,0.5228718582363574,0.324243661684545,0.8178038190859589,surface_management,hole_management,0.2949319608496015,low/mixed,True,bumpiness
222,1500.0,30.4,12.0,18.325,0.0,0,40,-0.02946238343572669,0.4155799044125845,0.033537696050843745,height_management,surface_management,0.3820422083617408,moderate,False,stack_height
223,1500.0,22.45,10.325,14.175,0.0,0,40,-1.7684949463240713,-1.6242628498469858,-1.336864161042094,surface_management,height_management,0.28739868880489183,low/mixed,True,bumpiness
224,1500.0,31.425,11.95,20.2,0.0,0,40,0.19475250674799122,0.3546890759272234,0.6526951616048821,surface_management,height_management,0.2980060856776587,low/mixed,True,bumpiness
225,1500.0,33.225,12.7,19.475,0.0,0,40,0.5884957285340318,1.2680515032076276,0.4132876082573213,height_management,hole_management,0.6795557746735958,moderate,False,stack_height
226,1500.0,28.4,11.75,19.65,0.025,1,40,-0.46695485208688264,0.11112576198578313,0.47107563837569727,surface_management,height_management,0.35994987638991416,moderate,False,bumpiness
227,1500.0,34.175,12.1,17.425,0.0,0,40,0.7963046511433298,0.5373615613833047,-0.26365788741509416,hole_management,height_management,0.2589430897600251,low/mixed,True,hole_avoidance
228,1500.0,29.55,11.725,22.725,0.0,0,40,-0.2153966826124675,0.08068034774310255,1.486493881884321,surface_management,height_management,1.4058135341412183,high,False,bumpiness
229,1500.0,40.6,11.6,13.875,0.025,1,40,2.2017492066851694,-0.07154672347029815,-1.4359293555307402,hole_management,height_management,2.2732959301554674,high,False,hole_avoidance
230,1500.0,38.05,11.95,17.975,0.0,0,40,1.6439463091549444,0.3546890759272234,-0.08203836418590937,hole_management,height_management,1.289257233227721,high,False,hole_avoidance
231,1500.0,28.675,11.0,17.575,0.0,0,40,-0.4067996376473482,-0.8022366652946211,-0.2141252901707716,surface_management,hole_management,0.19267434747657664,low/mixed,True,bumpiness
232,1500.0,32.1,12.1,16.45,0.0,0,40,0.34240621491775647,0.5373615613833047,-0.5856197695031946,height_management,hole_management,0.19495534646554824,low/mixed,True,stack_height
233,1500.0,31.575,12.575,21.075,0.025,1,40,0.2275644418968276,1.115824431994227,0.9416353121967665,height_management,surface_management,0.17418911979746043,low/mixed,True,stack_height
234,1500.0,31.075,12.375,20.55,0.0,0,40,0.11819132473403861,0.8722611180527866,0.7682712218416363,height_management,surface_management,0.10398989621115029,low/mixed,True,stack_height
235,1500.0,35.75,11.375,17.0,0.0,0,40,1.1408299702061158,-0.345555451654419,-0.40400024627400977,hole_management,height_management,1.4863854218605348,high,False,hole_avoidance
236,1500.0,26.95,10.925,14.25,0.0,0,40,-0.7841368918589705,-0.8935729080226607,-1.3120978624199326,hole_management,height_management,0.10943601616369014,low/mixed,True,hole_avoidance
237,1500.0,33.175,11.7,16.175,0.0,0,40,0.5775584168177519,0.05023493350042197,-0.6764295311177864,hole_management,height_management,0.5273234833173299,moderate,False,hole_avoidance
238,1500.0,38.625,13.25,16.625,0.025,1,40,1.7697253938921524,1.9378506165465916,-0.5278317393848174,height_management,hole_management,0.1681252226544392,low/mixed,True,stack_height
239,1500.0,29.4,11.1,17.775,0.0,0,40,-0.24820861776130465,-0.6804550083239009,-0.14808182717834106,surface_management,hole_management,0.10012679058296359,low/mixed,True,bumpiness
240,1500.0,22.725,10.75,20.525,0.0,0,40,-1.708339731884537,-1.1066908077214226,0.7600157889675818,surface_management,height_management,1.8667065966890044,high,False,bumpiness
241,1500.0,31.625,13.375,21.275,0.0,0,40,0.23850175361310663,2.0900776877599925,1.0076787751891971,height_management,surface_management,1.0823989125707953,high,False,stack_height
242,1500.0,27.075,11.2,15.725,0.0,0,40,-0.7567936125682733,-0.5586733513531809,-0.825027322850756,height_management,hole_management,0.1981202612150924,low/mixed,True,stack_height
243,1500.0,30.4,10.45,14.925,0.0,0,40,-0.02946238343572669,-1.4720357786335851,-1.0892011748204786,hole_management,surface_management,1.059738791384752,high,False,hole_avoidance
244,1500.0,25.8,12.675,20.275,0.0,0,40,-1.0356950613333848,1.2376060889649492,0.6774614602270433,height_management,surface_management,0.5601446287379058,moderate,False,stack_height
245,1500.0,38.075,12.225,17.275,0.0,0,40,1.6494149650130852,0.6895886325967053,-0.31319048465941796,hole_management,height_management,0.9598263324163798,high,False,hole_avoidance
246,1500.0,31.925,11.225,16.5,0.0,0,40,0.3041256239107802,-0.5282279371105003,-0.5691089037550866,hole_management,height_management,0.8323535610212804,high,False,hole_avoidance
247,1500.0,29.625,11.25,20.225,0.0,0,40,-0.1989907150380493,-0.4977825228678197,0.6609505944789366,surface_management,hole_management,0.8599413095169859,high,False,bumpiness
248,1500.0,31.025,11.7,16.025,0.0,0,40,0.10725401301775955,0.05023493350042197,-0.7259621283621102,hole_management,height_management,0.05701907951733758,low/mixed,True,hole_avoidance
249,1500.0,37.575,12.1,22.375,0.0,0,40,1.5400418478502962,0.5373615613833047,1.3709178216475668,hole_management,surface_management,0.16912402620272937,low/mixed,True,hole_avoidance
250,1500.0,29.25,12.925,20.825,0.0,0,40,-0.28102055291014105,1.5420602313917506,0.8590809834562282,height_management,surface_management,0.6829792479355224,moderate,False,stack_height
251,1500.0,30.6,12.3,18.1,0.0,0,40,0.01428686342938953,0.7809248753247471,-0.04076119981564015,height_management,hole_management,0.7666380118953575,high,False,stack_height
252,1500.0,26.6,10.85,18.8,0.0,0,40,-0.8606980738729224,-0.9849091507507024,0.19039092065786725,surface_management,hole_management,1.0510889945307897,high,False,bumpiness
253,1500.0,34.975,12.15,19.825,0.0,0,40,0.9713016386037931,0.5982523898686658,0.5288636684940744,hole_management,height_management,0.37304924873512735,moderate,False,hole_avoidance
254,1500.0,31.6,13.575,19.125,0.0,0,40,0.2330330977549675,2.3336410017014324,0.297711548020567,height_management,surface_management,2.0359294536808656,high,False,stack_height
255,1500.0,27.925,10.85,13.825,0.0,0,40,-0.5708593133915317,-0.9849091507507024,-1.4524402212788483,hole_management,height_management,0.41404983735917067,moderate,False,hole_avoidance
256,1500.0,34.35,12.175,21.0,0.0,0,40,0.8345852421503069,0.6286978041113463,0.9168690135746053,surface_management,hole_management,0.08228377142429832,low/mixed,True,bumpiness
257,1500.0,32.375,11.225,21.4,0.0,0,40,0.4025614293572901,-0.5282279371105003,1.0489559395594663,surface_management,hole_management,0.6463945102021762,moderate,False,bumpiness
258,1500.0,37.425,13.925,19.6,0.0,0,40,1.5072299127014583,2.7598768010989563,0.4545647726275905,height_management,hole_management,1.252646888397498,high,False,stack_height
259,1500.0,32.8,12.525,17.425,0.0,0,40,0.49552857894566016,1.054933603508868,-0.26365788741509416,height_management,hole_management,0.5594050245632077,moderate,False,stack_height
260,1500.0,28.15,10.85,17.225,0.0,0,40,-0.5216414106682772,-0.9849091507507024,-0.3297013504075247,surface_management,hole_management,0.1919400602607525,low/mixed,True,bumpiness
261,1500.0,38.075,12.175,18.925,0.0,0,40,1.6494149650130852,0.6286978041113463,0.23166808502813646,hole_management,height_management,1.020717160901739,high,False,hole_avoidance
262,1500.0,29.95,12.675,16.8,0.025,1,40,-0.1278981888822366,1.2376060889649492,-0.4700437092664403,height_management,hole_management,1.3655042778471858,high,False,stack_height
263,1500.0,23.475,11.475,20.125,0.0,0,40,-1.5442800561403536,-0.22377379468369887,0.6279288629827208,surface_management,height_management,0.8517026576664196,high,False,bumpiness
264,1500.0,28.675,11.3,16.6,0.0,0,40,-0.4067996376473482,-0.43689169438245856,-0.5360871722588708,hole_management,height_management,0.03009205673511034,low/mixed,True,hole_avoidance
265,1500.0,34.5,12.325,23.6,0.0,0,40,0.8673971772991433,0.8113702895674255,1.7754340324762055,surface_management,hole_management,0.9080368551770621,high,False,bumpiness
266,1500.0,29.25,11.175,19.175,0.0,0,40,-0.28102055291014105,-0.5891187655958593,0.31422241376867494,surface_management,hole_management,0.5952429666788159,moderate,False,bumpiness
267,1500.0,31.05,11.225,16.65,0.0,0,40,0.11272266887589946,-0.5282279371105003,-0.519576306510764,hole_management,surface_management,0.6322989753866635,moderate,False,hole_avoidance
268,1500.0,31.825,12.05,16.3,0.0,0,40,0.2822510004782221,0.47647073289794567,-0.6351523667475172,height_management,hole_management,0.19421973241972357,low/mixed,True,stack_height
269,1500.0,33.925,12.675,17.925,0.0,0,40,0.7416180925619353,1.2376060889649492,-0.0985492299340173,height_management,hole_management,0.49598799640301383,moderate,False,stack_height
270,1500.0,30.95,10.775,16.25,0.0,0,40,0.09084804544334135,-1.076245393478742,-0.6516632324956251,hole_management,surface_management,0.7425112779389664,moderate,False,hole_avoidance
271,1500.0,34.6,12.025,19.45,0.025,1,40,0.8892718007317014,0.4460253186552651,0.40503217538326675,hole_management,height_management,0.4432464820764363,moderate,False,hole_avoidance
272,1500.0,29.7,12.6,17.475,0.0,0,40,-0.18258474746363113,1.1462698462369074,-0.24714702166698627,height_management,hole_management,1.3288545937005385,high,False,stack_height
273,1500.0,33.8,13.825,25.45,0.0,0,40,0.7142748132712381,2.638095144128234,2.3863360651561893,height_management,surface_management,0.25175907897204475,low/mixed,True,stack_height
274,1500.0,16.725,10.35,18.275,0.0,0,40,-3.020817137838005,-1.5938174356043053,0.01702683030273582,surface_management,height_management,1.6108442659070412,high,False,bumpiness
275,1500.0,36.025,12.175,17.45,0.0,0,40,1.2009851846456494,0.6286978041113463,-0.2554024545410408,hole_management,height_management,0.5722873805343031,moderate,False,hole_avoidance
276,1500.0,28.625,12.4,18.65,0.0,0,40,-0.41773694936362726,0.9027065322954673,0.14085832341354348,height_management,surface_management,0.7618482088819238,high,False,stack_height
277,1500.0,38.15,12.65,23.35,0.0,0,40,1.6658209325875026,1.2071606747222687,1.692879703735667,surface_management,hole_management,0.027058771148164462,low/mixed,True,bumpiness
278,1500.0,22.0,10.175,12.675,0.0,0,40,-1.8669307517705813,-1.8069353353030648,-1.8321901334853246,height_management,surface_management,0.02525479818225973,low/mixed,True,stack_height
279,1500.0,26.7,11.775,17.0,0.0,0,40,-0.838823450440365,0.14157117622846369,-0.40400024627400977,height_management,surface_management,0.5455714225024735,moderate,False,stack_height
280,1500.0,31.575,10.95,16.975,0.0,0,40,0.2275644418968276,-0.8631274937799822,-0.41225567914806316,hole_management,surface_management,0.6398201210448907,moderate,False,hole_avoidance
281,1500.0,29.975,12.675,16.6,0.025,1,40,-0.1224295330240967,1.2376060889649492,-0.5360871722588708,height_management,hole_management,1.360035621989046,high,False,stack_height
282,1500.0,34.575,11.7,20.0,0.0,0,40,0.8838031448735623,0.05023493350042197,0.5866516986124516,hole_management,surface_management,0.2971514462611107,low/mixed,True,hole_avoidance
283,1500.0,28.475,12.175,19.8,0.0,0,40,-0.45054888451246367,0.6286978041113463,0.520608235620021,height_management,surface_management,0.10808956849132534,low/mixed,True,stack_height
284,1500.0,29.625,11.0,20.275,0.0,0,40,-0.1989907150380493,-0.8022366652946211,0.6774614602270433,surface_management,hole_management,0.8764521752650927,high,False,bumpiness
285,1500.0,39.75,12.775,19.3,0.0,0,40,2.0158149075084277,1.3593877459356694,0.3554995781389441,hole_management,height_management,0.6564271615727584,moderate,False,hole_avoidance
286,1500.0,32.225,12.125,20.5,0.0,0,40,0.36974949420845377,0.5678069756259853,0.7517603560935284,surface_management,height_management,0.18395338046754317,low/mixed,True,bumpiness
287,1500.0,31.75,11.675,17.55,0.025,1,40,0.2658450329038039,0.019789519257743565,-0.22238072304482495,hole_management,height_management,0.24605551364606035,low/mixed,True,hole_avoidance
288,1500.0,30.25,10.925,16.375,0.0,0,40,-0.062274318584563074,-0.8935729080226607,-0.6103860681253559,hole_management,surface_management,0.5481117495407928,moderate,False,hole_avoidance
289,1500.0,28.525,11.9,20.75,0.0,0,40,-0.4396115727961854,0.2937982474418644,0.8343146848340669,surface_management,height_management,0.5405164373922025,moderate,False,bumpiness
290,1500.0,31.525,10.725,16.975,0.0,0,40,0.21662713018054852,-1.137136221964103,-0.41225567914806316,hole_management,surface_management,0.6288828093286116,moderate,False,hole_avoidance
291,1500.0,24.6,10.55,17.375,0.0,0,40,-1.2981905425240783,-1.3502541216628627,-0.2801687531632021,surface_management,hole_management,1.0180217893608763,high,False,bumpiness
292,1500.0,30.0,11.175,18.475,0.0,0,40,-0.11696087716595757,-0.5891187655958593,0.0830702932951675,surface_management,hole_management,0.20003117046112506,low/mixed,True,bumpiness
293,1500.0,25.3,11.9,21.725,0.0,0,40,-1.1450681784961738,0.2937982474418644,1.1562765669221673,surface_management,height_management,0.862478319480303,high,False,bumpiness
294,1500.0,32.1,11.25,13.125,0.0,0,40,0.34240621491775647,-0.4977825228678197,-1.6835923417523555,hole_management,height_management,0.8401887377855761,high,False,hole_avoidance
295,1500.0,33.3,12.725,15.25,0.0,0,40,0.6049016961084491,1.2984969174503083,-0.9818805474577789,height_management,hole_management,0.6935952213418591,moderate,False,stack_height
296,1500.0,22.6,11.625,24.05,0.0,0,40,-1.7356830111752344,-0.04110130922761759,1.9240318242091745,surface_management,height_management,1.965133133436792,high,False,bumpiness
297,1500.0,32.95,12.2,18.325,0.0,0,40,0.5283405140944981,0.6591432183540248,0.033537696050843745,height_management,hole_management,0.13080270425952667,low/mixed,True,stack_height
298,1500.0,28.775,11.45,18.325,0.025,1,40,-0.3849250142147909,-0.25421920892637945,0.033537696050843745,surface_management,height_management,0.28775690497722317,low/mixed,True,bumpiness
299,1500.0,31.45,12.425,21.35,0.0,0,40,0.20022116260613035,0.9331519465381478,1.0324450738113595,surface_management,height_management,0.09929312727321171,low/mixed,True,bumpiness
300,1500.0,23.3,10.6,12.7,0.0,0,40,-1.58256064714733,-1.2893632931775039,-1.8239347006112712,height_management,hole_management,0.29319735396982605,low/mixed,True,stack_height
301,1500.0,29.4,11.375,16.3,0.0,0,40,-0.24820861776130465,-0.345555451654419,-0.6351523667475172,hole_management,height_management,0.09734683389311433,low/mixed,True,hole_avoidance
302,1500.0,33.325,11.5,18.5,0.0,0,40,0.6103703519665898,-0.1933283804410183,0.09132572616922088,hole_management,surface_management,0.519044625797369,moderate,False,hole_avoidance
303,1500.0,35.425,13.4,23.25,0.0,0,40,1.0697374440503022,2.120523102002673,1.6598579722394513,height_management,surface_management,0.4606651297632216,moderate,False,stack_height
304,1500.0,34.1,12.15,20.6,0.0,0,40,0.7798986835689125,0.5982523898686658,0.7847820875897442,surface_management,hole_management,0.004883404020831761,low/mixed,True,bumpiness
305,1500.0,23.95,11.325,17.0,0.0,0,40,-1.4403755948357044,-0.4064462801397801,-0.40400024627400977,surface_management,height_management,0.0024460338657703584,low/mixed,True,bumpiness
306,1500.0,38.075,12.775,16.1,0.025,1,40,1.6494149650130852,1.3593877459356694,-0.7011958297399477,hole_management,height_management,0.2900272190774158,low/mixed,True,hole_avoidance
307,1500.0,32.425,12.1,22.9,0.0,0,40,0.4134987410735684,0.5373615613833047,1.544281912002697,surface_management,height_management,1.0069203506193922,high,False,bumpiness
308,1500.0,23.65,11.1,18.55,0.0,0,40,-1.5059994651333781,-0.6804550083239009,0.1078365919173288,surface_management,height_management,0.7882916002412297,high,False,bumpiness
309,1500.0,23.075,10.45,21.025,0.0,0,40,-1.6317785498705852,-1.4720357786335851,0.9251244464486587,surface_management,height_management,2.397160225082244,high,False,bumpiness
310,1500.0,34.725,11.525,17.55,0.0,0,40,0.9166150800223987,-0.16288296619833773,-0.22238072304482495,hole_management,height_management,1.0794980462207364,high,False,hole_avoidance
311,1500.0,24.7,10.375,19.625,0.0,0,40,-1.276315919091521,-1.5633720213616247,0.4628202055016439,surface_management,hole_management,1.739136124593165,high,False,bumpiness
312,1500.0,38.15,12.45,21.25,0.0,0,40,1.6658209325875026,0.9635973607808263,0.9994233423151437,hole_management,surface_management,0.6663975902723589,moderate,False,hole_avoidance
313,1500.0,30.425,10.975,20.35,0.0,0,40,-0.023993727577586773,-0.8326820795373017,0.7022277588492059,surface_management,hole_management,0.7262214864267926,moderate,False,bumpiness
314,1500.0,31.5,11.4,16.95,0.0,0,40,0.2111584743224094,-0.31511003741173843,-0.42051111202211766,hole_management,height_management,0.5262685117341478,moderate,False,hole_avoidance
315,1500.0,30.075,10.65,18.65,0.0,0,40,-0.10055490959153937,-1.2284724646921426,0.14085832341354348,surface_management,hole_management,0.24141323300508286,low/mixed,True,bumpiness
316,1500.0,23.175,11.15,18.8,0.025,1,40,-1.609903926438027,-0.6195641798385398,0.19039092065786725,surface_management,height_management,0.8099551004964071,high,False,bumpiness
317,1500.0,35.575,12.4,12.45,0.05,2,40,1.1025493791991403,0.9027065322954673,-1.9064890293518095,hole_management,height_management,0.19984284690367304,low/mixed,True,hole_avoidance
318,1500.0,37.55,12.2,17.15,0.0,0,40,1.5345731919921555,0.6591432183540248,-0.3544676490296872,hole_management,height_management,0.8754299736381307,high,False,hole_avoidance
319,1500.0,29.5,13.625,17.9,0.025,1,40,-0.22633399432874657,2.3945318301867937,-0.10680466280807184,height_management,surface_management,2.5013364929948656,high,False,stack_height
320,1500.0,34.125,13.625,16.0,0.0,0,40,0.7853673394270516,2.3945318301867937,-0.7342175612361636,height_management,hole_management,1.609164490759742,high,False,stack_height
